,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio
6532,4848,LAIRD & CO,27488,Stival Pnt Grigio,8.84,12.99,1500.0,672,5940.48,348.0,4520.5199999999995,467.64,78.30000000000001,1043.69,-1419.96,-31.411430543388818,0.5178571428571429,0.7609688106011635
6533,9744,FREDERICK WILDMAN & SONS,27139,Hecht & Bannier Bandol 11 Re,17.64,26.99,750.0,336,5927.04,61.0,1646.3899999999999,1187.56,6.73,3999.93,-4280.65,-260.00218660220236,0.18154761904761904,0.2777760905949681
6534,8320,SHAW ROSS INT L IMP LTD,4545,Capel Premium Pisco,10.21,13.99,750.0,580,5921.8,284.0,3973.16,2014.56,223.72,3151.92,-1948.6400000000003,-49.045092571152445,0.4896551724137931,0.670937890506265
6535,1650,Circa Wines,13669,Folk Machine Pnt Nr,12.33,18.49,750.0,480,5918.400000000001,202.0,3912.98,504.73999999999995,22.700000000000003,211.97,-2005.4200000000005,-51.25045361846983,0.42083333333333334,0.6611550419032171
6536,7153,PINE STATE TRADING CO,24944,Sur de Los Andes Malbec Rsva,12.32,17.99,750.0,480,5913.6,232.0,4173.679999999999,3166.24,25.64,15884.82,-1739.920000000001,-41.68791090835908,0.48333333333333334,0.705776515151515
6537,4425,MARTIGNETTI COMPANIES,2747,Speymalt Macallan 1993 20 Yr,123.07,159.99,750.0,48,5907.36,162.0,25918.38,14719.080000000002,127.72,144929.24,20011.02,77.20783474893108,3.375,4.387472576582433
6538,17035,PERNOD RICARD USA,694,Hiram Walker Creme de Cassis,6.23,8.29,1000.0,948,5906.04,467.0,3871.43,2611.35,490.35,123780.22,-2034.6100000000001,-52.554482452220505,0.49261603375527424,0.6555035184319781
6539,10754,PERFECTA WINES,45016,Neal One Lane Bridg Cab Svgn,61.43,93.99,750.0,96,5897.28,3.0,281.96999999999997,281.96999999999997,0.33,28720.52,-5615.3099999999995,-1991.456537929567,0.03125,0.04781356828910955
6540,4425,MARTIGNETTI COMPANIES,24423,Odette Est Cab Svgn,61.28,94.99,750.0,96,5882.88,0.0,0.0,0.0,0.0,144929.24,-5882.88,-inf,0.0,0.0
6541,10754,PERFECTA WINES,27284,Ch Giscours Margaux 07,39.73,59.99,750.0,148,5880.04,60.0,3599.4,2879.52,6.62,28720.52,-2280.64,-63.361671389676054,0.40540540540540543,0.6121386929340616
6542,9165,ULTRA BEVERAGE COMPANY LLP,18269,Masi Serego Alighieri Amaron,49.0,73.99,750.0,120,5880.0,33.0,2441.67,1701.77,3.67,68054.7,-3438.33,-140.81878386514148,0.275,0.41525
6543,10754,PERFECTA WINES,23772,Ch Pontet Canet 12 Pauillac,86.45,133.99,750.0,68,5878.6,44.0,5895.56,2679.8,4.94,28720.52,16.960000000000036,0.2876741140790703,0.6470588235294118,1.0028850406559384
6544,1392,CONSTELLATION BRANDS INC,22327,Saved Rose,14.83,22.99,750.0,396,5872.68,198.0,2776.02,1209.14,22.080000000000002,79528.99,-3096.6600000000003,-111.55034906088575,0.5,0.4727007090459551
6545,8673,STE MICHELLE WINE ESTATES,24216,Dom Ste Michelle Extra Dry,8.78,12.99,750.0,668,5865.04,310.0,4272.9,2296.32,34.47,15919.7,-1592.1400000000003,-37.26134475414825,0.46407185628742514,0.7285372307776247
6546,4425,MARTIGNETTI COMPANIES,27395,J Drouhin Hos de Bel Fleurie,17.44,25.99,750.0,336,5859.84,88.0,2287.12,1793.31,9.68,144929.24,-3572.7200000000003,-156.21043058519012,0.2619047619047619,0.3903041721275666
6547,8673,STE MICHELLE WINE ESTATES,26062,Torres Garnacha 5G,6.45,9.99,750.0,908,5856.6,272.0,2717.28,1978.02,30.02,15919.7,-3139.32,-115.53170817876699,0.29955947136563876,0.46396885565003587
6548,90024,VINILANDIA USA,19158,Dom de La Petite Cassagne,6.45,13.99,750.0,908,5856.6,474.0,5833.26,4160.64,52.44,2802.64,-23.340000000000146,-0.40011931578568666,0.5220264317180616,0.9960147525868251
6549,4425,MARTIGNETTI COMPANIES,25623,Forest Glen Merlot Cal,5.44,10.99,750.0,1076,5853.4400000000005,553.0,4997.47,2755.96,61.4,144929.24,-855.9700000000003,-17.128066801801715,0.5139405204460966,0.853766332276405
6550,9552,M S WALKER INC,24691,Ch Vignot 09 St Emilion Gr C,39.47,59.99,750.0,148,5841.5599999999995,73.0,4521.27,3777.3900000000003,8.05,55551.82,-1320.289999999999,-29.20175083549531,0.49324324324324326,0.7739833195242368
6551,9744,FREDERICK WILDMAN & SONS,26876,Pol Roger Brut Vintage,54.05,79.99,750.0,108,5837.4,304.0,24316.96,2399.7,34.160000000000004,3999.93,18479.559999999998,75.99453221126325,2.814814814814815,4.165717614006236
6552,4425,MARTIGNETTI COMPANIES,25879,Firestone Santa Ynez Rsl,6.45,10.99,750.0,904,5830.8,388.0,4052.12,2942.19,42.9,144929.24,-1778.6800000000003,-43.895047530675306,0.42920353982300885,0.6949509501269122
6553,17037,Dunn Wine Brokers,19672,Ladera Stile Blocks Cab Napa,33.11,49.99,750.0,176,5827.36,70.0,3499.3,1399.72,7.82,358.03000000000003,-2328.0599999999995,-66.52930586117222,0.3977272727272727,0.6004949067845474
6554,9552,M S WALKER INC,23353,Parducci True Grit 11 Cab Sv,10.95,15.99,750.0,532,5825.4,2644.0,42277.56,21106.8,294.36,55551.82,36452.159999999996,86.22105911504826,4.969924812030075,7.257451848800082
6555,7153,PINE STATE TRADING CO,24602,Terre del Barolo Barbrsco 10,15.17,21.99,750.0,384,5825.28,142.0,2816.58,2044.9799999999998,15.72,15884.82,-3008.7,-106.8210382804678,0.3697916666666667,0.4835098055372446
6556,4425,MARTIGNETTI COMPANIES,15572,Seven Daughters Moscato IGT,7.43,10.99,750.0,784,5825.12,367.0,4033.33,1549.59,41.010000000000005,144929.24,-1791.79,-44.424582169076174,0.46811224489795916,0.6924029032878293
6557,4950,LATITUDE BEVERAGE COMPANY,25892,Lila Svgn Bl 4 Pk Cans,7.23,10.99,250.0,804,5812.92,400.0,4396.0,1912.26,15.36,1610.0,-1416.92,-32.23202911737943,0.4975124378109453,0.7562464303654618
6558,4425,MARTIGNETTI COMPANIES,24183,CaRome Barbaresco Chiarmanti,55.84,85.99,750.0,104,5807.360000000001,20.0,1647.8,991.8799999999999,2.2,144929.24,-4159.56,-252.4311202815876,0.19230769230769232,0.28374338770112406
6559,10754,PERFECTA WINES,21366,Tamaya Svgn Bl,7.84,11.99,750.0,740,5801.6,377.0,4604.2300000000005,3445.19,41.65,28720.52,-1197.37,-26.005868516559765,0.5094594594594595,0.7936138306674021
6560,4425,MARTIGNETTI COMPANIES,16127,Lindemans Bin 90 Moscato,8.1,11.99,1500.0,716,5799.6,372.0,4754.28,3021.64,82.8,144929.24,-1045.3200000000006,-21.98692546505466,0.5195530726256983,0.8197599834471342
6561,9165,ULTRA BEVERAGE COMPANY LLP,25286,A Bichot Morgon Les Charmes,12.83,18.99,750.0,452,5799.16,976.0,18418.239999999998,11264.019999999999,108.22,68054.7,12619.079999999998,68.51403825772712,2.15929203539823,3.1760185957966325
6562,90047,CRUSH WINES,25229,D Guillot Broux Blanc Les Ge,19.59,28.99,750.0,296,5798.64,34.0,985.66,753.74,3.7600000000000002,1457.73,-4812.9800000000005,-488.30022522979533,0.11486486486486487,0.16998123697970557
6563,10754,PERFECTA WINES,25158,M Lynch Bordeaux Rouge Medoc,10.06,16.99,750.0,576,5794.56,980.0,14710.2,10748.84,108.36,28720.52,8915.64,60.608557327568626,1.7013888888888888,2.5386224320742214
6564,4692,KOBRAND CORPORATION,27775,Jadot Fixin 14,24.13,34.99,750.0,240,5791.2,8.0,279.92,279.92,0.88,9139.38,-5511.28,-1968.876821949128,0.03333333333333333,0.04833540544274072
6565,6785,PALM BAY INTERNATIONAL INC,26709,Fontanafredda Arneis Langhe,6.16,8.99,750.0,940,5790.400000000001,357.0,3209.43,1789.01,39.65,13605.41,-2580.9700000000007,-80.41832973456349,0.3797872340425532,0.554267408123791
6566,9552,M S WALKER INC,890,Sobieski Cytron Vodka,7.46,9.99,1000.0,776,5788.96,376.0,3756.24,1918.08,394.8,55551.82,-2032.7200000000003,-54.115817945605194,0.4845360824742268,0.6488626627235289
6567,516,BANFI PRODUCTS CORP,7361,Bolla Soave,8.6,12.99,1500.0,672,5779.2,293.0,4153.07,3209.7400000000002,65.11,8510.41,-1626.13,-39.15489023782408,0.43601190476190477,0.7186236849390919
6568,9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,68,5763.68,132.0,16894.68,4607.639999999999,14.840000000000002,68054.7,11131.0,65.8846453439781,1.9411764705882353,2.9312314354717817
6569,4425,MARTIGNETTI COMPANIES,765,Vincent Van Gogh Dutch Choc,20.58,27.99,750.0,280,5762.400000000001,94.0,2631.06,2295.18,74.16,144929.24,-3131.3400000000006,-119.01438963763657,0.3357142857142857,0.4565910037484381
6570,9165,ULTRA BEVERAGE COMPANY LLP,21115,Wicked Smooth Merlot,5.29,7.99,750.0,1088,5755.5199999999995,546.0,4388.54,2982.3,60.42,68054.7,-1366.9799999999996,-31.148855883733535,0.5018382352941176,0.7624923551651285
6571,4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,31.97,46.99,750.0,180,5754.599999999999,86.0,4041.1400000000003,2631.44,9.540000000000001,144929.24,-1713.4599999999991,-42.40041176499698,0.4777777777777778,0.7022451603934246
6572,3960,DIAGEO NORTH AMERICA INC,764,Smirnoff Blueberry Vodka,10.42,14.49,1000.0,552,5751.84,282.0,4086.18,2984.94,296.1,257032.07,-1665.6600000000003,-40.76325565687269,0.5108695652173914,0.7104126679462571
6573,4425,MARTIGNETTI COMPANIES,44755,Bollinger Brut Grande Annee,89.79,131.99,750.0,64,5746.56,118.0,15574.820000000002,7655.42,13.22,144929.24,9828.260000000002,63.10352222369183,1.84375,2.7102858057690167
6574,4425,MARTIGNETTI COMPANIES,22338,Maison L'Envoye Two Messenge,17.1,26.99,750.0,336,5745.6,352.0,9148.48,3742.56,39.26,144929.24,3402.879999999999,37.196124383504134,1.0476190476190477,1.592258423837371
6575,10754,PERFECTA WINES,38102,Canyon Oaks Cab Svgn Cal,3.86,5.99,750.0,1488,5743.68,674.0,4037.2599999999998,479.20000000000005,75.68,28720.52,-1706.4200000000005,-42.26678489866892,0.4529569892473118,0.7029047579252325
6576,8892,TRINCHERO FAMILY ESTATES,34507,Trinity Oaks Cab Svgn Cal,5.22,8.99,750.0,1100,5742.0,500.0,3995.0,319.6,56.2,11595.97,-1747.0,-43.729662077597,0.45454545454545453,0.695750609543713
6577,8352,LUXCO INC,1009,Rebel Yell Variety Pack,38.75,49.99,750.0,148,5735.0,516.0,22234.84,12973.1,406.54,10261.6,16499.84,74.20714518296512,3.4864864864864864,3.8770427201394946
6578,1128,BROWN-FORMAN CORP,7219,Herradura Reposado NHSLC,30.46,45.99,750.0,188,5726.4800000000005,683.0,31411.170000000002,22995.0,75.48,68601.68,25684.690000000002,81.76928780430656,3.632978723404255,5.485249228147134
6579,12546,JIM BEAM BRANDS COMPANY,4060,Sauza Cucumber Chili Tequila,9.35,14.99,750.0,612,5722.2,1008.0,11716.92,7361.900000000001,794.62,123880.97,5994.72,51.16293360371156,1.6470588235294117,2.047625039320541
6580,9552,M S WALKER INC,22830,Beaux Freres Pnt Nr Will Vly,39.73,59.99,750.0,144,5721.12,230.0,13797.7,10078.32,25.46,55551.82,8076.580000000001,58.535697978648614,1.5972222222222223,2.4117130911429934
6581,4425,MARTIGNETTI COMPANIES,13950,Cade Svgn Bl Napa Cuvee,19.86,29.99,750.0,288,5719.68,88.0,2807.12,1952.39,9.73,144929.24,-2912.5600000000004,-103.75616290005416,0.3055555555555556,0.4907827011301331
6582,9165,ULTRA BEVERAGE COMPANY LLP,25809,Hoopes Napa Cab Svgn,31.07,45.99,750.0,184,5716.879999999999,34.0,1563.66,735.84,3.7800000000000002,68054.7,-4153.219999999999,-265.6088919586099,0.18478260869565216,0.2735163235890906
6583,10754,PERFECTA WINES,38107,Canyon Oaks Merlot Cal,7.94,11.99,1500.0,720,5716.8,340.0,4076.6,695.42,76.5,28720.52,-1640.2000000000003,-40.23450914978169,0.4722222222222222,0.713091239854464
6584,3252,E & J GALLO WINERY,12900,Madria Sangria,4.13,5.99,750.0,1384,5715.92,644.0,3857.56,2264.2200000000003,71.34,61966.91,-1858.3600000000001,-48.17449372141976,0.4653179190751445,0.6748799843244832
6585,7153,PINE STATE TRADING CO,2186,Label 5 Scotch 12 Yr,19.56,26.99,750.0,292,5711.5199999999995,276.0,8829.24,4862.48,217.62,15884.82,3117.7200000000003,35.3113065224187,0.9452054794520548,1.545865198756198
6586,9552,M S WALKER INC,22086,Queens Peak Cab Svgn Sonoma,9.33,13.99,750.0,612,5709.96,258.0,3609.42,727.48,29.0,55551.82,-2100.54,-58.19605365959074,0.4215686274509804,0.6321270201542568
6587,10754,PERFECTA WINES,36075,Ch L'Eglise Clinet 10,475.5,698.99,750.0,12,5706.0,6.0,4193.94,1397.98,0.68,28720.52,-1512.0600000000004,-36.05344854718953,0.5,0.7350052576235541
6588,1650,Circa Wines,24510,Tin Barn Svgn B Hi Vista Vyd,10.8,15.99,750.0,528,5702.4,180.0,2878.2,415.74,20.220000000000002,211.97,-2824.2,-98.12382739212008,0.3409090909090909,0.5047348484848485
6589,4425,MARTIGNETTI COMPANIES,27879,I Perazzi La Mozza Sangioves,11.84,17.99,750.0,480,5683.200000000001,48.0,863.52,431.76,5.36,144929.24,-4819.68,-558.1434130072263,0.1,0.15194256756756755
6590,9815,WINE GROUP INC,26663,Benziger Pnt Nr Sonoma,13.15,19.99,750.0,432,5680.8,216.0,4317.84,799.5999999999999,24.2,27100.41,-1362.96,-31.56578289144572,0.5,0.7600760456273764
6591,17037,Dunn Wine Brokers,23810,Angels Landing Rsv Cab Svgn,19.99,29.99,750.0,284,5677.16,84.0,2519.16,1199.6,9.38,358.03000000000003,-3158.0,-125.35924673303799,0.29577464788732394,0.4437359524832839
6592,10754,PERFECTA WINES,33923,Calera Jensen Mt Hrln Pnt Nr,59.08,90.99,750.0,96,5671.68,16.0,1455.84,1091.8799999999999,1.78,28720.52,-4215.84,-289.5812726673261,0.16666666666666666,0.2566858496953283
6593,9552,M S WALKER INC,23528,Santa Maria Alla Pieve Soave,9.08,13.99,750.0,624,5665.92,196.0,2590.04,1494.8600000000001,21.8,55551.82,-3075.88,-118.75801145928249,0.3141025641025641,0.4571261154410934
6594,2000,SOUTHERN WINE & SPIRITS NE,23279,Turnbull Syrah 11,16.44,24.99,750.0,344,5655.360000000001,1700.0,42483.0,23790.48,188.94,19016.59,36827.64,86.6879457665419,4.941860465116279,7.511988626718723
6595,9815,WINE GROUP INC,23565,10 Span Pnt Gris Monterey Cy,4.9,7.49,750.0,1152,5644.799999999999,556.0,4164.44,299.6,62.540000000000006,27100.41,-1480.3599999999997,-35.547636657029514,0.4826388888888889,0.7377480158730159
6596,4425,MARTIGNETTI COMPANIES,37568,Staglin Cab Svgn Rutherford,128.27,185.99,750.0,44,5643.88,48.0,8927.52,6695.64,5.32,144929.24,3283.6400000000003,36.78109934225854,1.0909090909090908,1.581805424636952
6597,1590,DIAGEO CHATEAU ESTATE WINES,23202,Truvee Chard,6.75,12.99,750.0,836,5643.0,340.0,3546.6,2559.54,37.64,7259.75,-2096.4,-59.11013364912875,0.40669856459330145,0.6284954811270601
6598,9165,ULTRA BEVERAGE COMPANY LLP,26186,Binyamina Chard,7.79,11.99,750.0,724,5639.96,266.0,3347.34,2104.34,29.52,68054.7,-2292.62,-68.49080165146056,0.3674033149171271,0.593504209249711
6599,4425,MARTIGNETTI COMPANIES,14682,CC Ranch Cab Svgn CC Ranch,70.46,104.99,750.0,80,5636.8,38.0,3989.62,3149.7,4.18,144929.24,-1647.1800000000003,-41.28663882775804,0.475,0.7077810105024127
6600,10754,PERFECTA WINES,43237,Acorn Alegria Vyds Cab Franc,18.06,29.99,750.0,312,5634.72,211.0,5862.889999999999,3481.75,23.43,28720.52,228.16999999999916,3.8917666884420345,0.6762820512820513,1.0404935826447452
6601,653,STATE WINE & SPIRITS,24442,Underwood Cans Pnt Nr,4.51,6.99,375.0,1248,5628.48,194.0,1356.06,747.9300000000001,11.040000000000001,8014.9800000000005,-4272.42,-315.0612804743153,0.15544871794871795,0.24092827903803515
6602,2396,BLACK PRINCE DISTILLERY INC,3508,Llord's Orange Curacao,4.34,5.99,1000.0,1296,5624.639999999999,628.0,3761.72,335.44,659.4,30.98,-1862.9199999999996,-49.523090501153725,0.4845679012345679,0.6687930249758207
6603,90047,CRUSH WINES,16445,Sans Liege Groundwork Grenac,11.91,19.99,750.0,472,5621.5199999999995,153.0,3030.47,2070.95,16.95,1457.73,-2591.0499999999997,-85.49993895336367,0.3241525423728814,0.5390837353598316
6604,9165,ULTRA BEVERAGE COMPANY LLP,22038,Jam Cellars Toast,16.89,24.99,750.0,332,5607.4800000000005,104.0,2404.96,509.78,11.66,68054.7,-3202.5200000000004,-133.16312953229993,0.3132530120481928,0.4288842760027677
6605,2561,EDRINGTON AMERICAS,8070,The Macallan 21 Yr Old,233.57,319.99,750.0,24,5605.68,12.0,3839.88,639.98,9.44,9654.5,-1765.8000000000002,-45.98581205662677,0.5,0.6849980733827118
6606,4425,MARTIGNETTI COMPANIES,14306,Dom les Pallieres Gigondas,22.22,33.99,750.0,252,5599.44,212.0,9961.88,3242.31,23.700000000000003,144929.24,4362.44,43.791332559717645,0.8412698412698413,1.7790850513622791
6607,4692,KOBRAND CORPORATION,27790,Jadot Chass Mont Abbaye 14,46.66,69.99,750.0,120,5599.2,18.0,1259.82,909.8699999999999,1.99,9139.38,-4339.38,-344.44444444444446,0.15,0.225
6608,2000,SOUTHERN WINE & SPIRITS NE,23336,Ch Pavie St Emilion 11 Gr Cr,155.4,229.99,750.0,36,5594.4,24.0,5519.76,2299.9,2.7,19016.59,-74.63999999999942,-1.3522327057698056,0.6666666666666666,0.9866580866580867
6609,10754,PERFECTA WINES,932,Robert Sinskey Marcien Red,55.91,84.99,750.0,100,5591.0,92.0,9199.08,3599.64,10.26,28720.52,3608.08,39.222183087874,0.92,1.6453371489894473
6610,10754,PERFECTA WINES,35756,Ken Wright Freedom Hill Pnt,37.66,54.99,750.0,148,5573.68,72.0,3959.28,2969.46,7.94,28720.52,-1614.4,-40.775090420480495,0.4864864864864865,0.710352944553688
6611,9165,ULTRA BEVERAGE COMPANY LLP,12388,Cecchi Chianti Clsc Rsv Fami,19.35,29.99,750.0,288,5572.799999999999,124.0,3782.7599999999998,3170.96,13.68,68054.7,-1790.0399999999995,-47.32100371157566,0.4305555555555556,0.678789836347976
6612,9552,M S WALKER INC,26835,Lagler Gr Velt Smaragd Stein,11.61,17.99,750.0,480,5572.799999999999,167.0,3004.33,1996.8899999999999,18.53,55551.82,-2568.4699999999993,-85.49227281956374,0.34791666666666665,0.5391060149296584
6613,8673,STE MICHELLE WINE ESTATES,37421,Stags Leap Csk 23 Cab Svgn,107.14,164.99,750.0,52,5571.280000000001,137.0,22603.63,11054.33,15.34,15919.7,17032.35,75.35227748817334,2.6346153846153846,4.057169986071423
6614,4425,MARTIGNETTI COMPANIES,19070,J Lohr Est Bay Mist Rsl,6.53,9.99,750.0,852,5563.56,330.0,3296.7,1298.7,36.800000000000004,144929.24,-2266.8600000000006,-68.76148876148879,0.3873239436619718,0.5925522507171667
6615,10754,PERFECTA WINES,21476,Cos d'Estournel St Estephe,198.67,299.99,750.0,28,5562.76,14.0,4199.860000000001,1199.96,1.58,28720.52,-1362.8999999999996,-32.451081702723414,0.5,0.7549957215482962
6616,4692,KOBRAND CORPORATION,25449,San Guido Sassacaia,231.78,349.99,1500.0,24,5562.72,6.0,2099.94,699.98,1.36,9139.38,-3462.78,-164.89899711420327,0.25,0.3775023729398568
6617,4425,MARTIGNETTI COMPANIES,44650,Nickel Branding Irn Cab Svgn,66.2,95.99,750.0,84,5560.8,55.0,5724.45,5094.509999999999,6.07,144929.24,163.64999999999964,2.858789927416601,0.6547619047619048,1.0294292188174363
6618,3252,E & J GALLO WINERY,13703,Barefoot Cellars Moscato,4.33,6.49,187.0,1284,5559.72,610.0,3958.9,1492.7,17.5,61966.91,-1600.8200000000002,-40.4359796913284,0.4750778816199377,0.7120682336520544
6619,4425,MARTIGNETTI COMPANIES,12389,Volpe Rossa Pnt Grigio,7.23,10.99,1500.0,768,5552.64,384.0,4220.16,703.36,86.4,144929.24,-1332.4800000000005,-31.574158325750695,0.5,0.760027662517289
6620,9165,ULTRA BEVERAGE COMPANY LLP,16726,g Sake,8.78,12.99,300.0,632,5548.96,316.0,1639.84,478.20000000000005,13.98,68054.7,-3909.12,-238.38423260805934,0.5,0.2955220437703642
6621,9165,ULTRA BEVERAGE COMPANY LLP,22617,Viberti Barbera D'Alba Gemel,6.8,9.99,750.0,816,5548.799999999999,484.0,4835.16,1218.78,54.2,68054.7,-713.6399999999994,-14.759387486660202,0.5931372549019608,0.8713884083044984
6622,4692,KOBRAND CORPORATION,24075,Bouvet Brut,5.56,8.29,750.0,996,5537.76,498.0,4128.42,978.2199999999999,55.84,9139.38,-1409.3400000000001,-34.13751507840772,0.5,0.7455035971223022
6623,10754,PERFECTA WINES,21431,Ch Pape Clement Pess leognan,60.12,116.99,750.0,92,5531.04,91.0,8371.09,4691.49,10.13,28720.52,2840.05,33.92688407363916,0.9891304347826086,1.513474861870462
6624,9165,ULTRA BEVERAGE COMPANY LLP,3988,Silo Cucumber Vodka,21.58,29.99,750.0,256,5524.48,68.0,2039.32,1739.4199999999998,53.660000000000004,68054.7,-3485.16,-170.8981425180943,0.265625,0.36914243512511585
6625,8673,STE MICHELLE WINE ESTATES,14973,Nicolas Feuillatte Brut Rose,28.76,43.99,750.0,192,5521.92,104.0,4616.96,2866.35,11.540000000000001,15919.7,-904.96,-19.600776268367063,0.5416666666666666,0.8361149745016226
6626,3960,DIAGEO NORTH AMERICA INC,3560,Ciroc Amaretto Vodka,9.52,11.99,375.0,580,5521.6,633.0,8202.17,3957.4300000000003,248.21,257032.07,2680.5699999999997,32.681229479515785,1.0913793103448275,1.4854697913648216
6627,10754,PERFECTA WINES,15188,Las Valles Carinena Red,5.8,8.99,750.0,952,5521.599999999999,412.0,3703.88,395.56,46.300000000000004,28720.52,-1817.7199999999993,-49.07610397745065,0.4327731092436975,0.6707983193277312
6628,7153,PINE STATE TRADING CO,19217,Chronic Cellars Dead Nuts,16.43,23.99,750.0,336,5520.48,176.0,4168.24,1397.3999999999999,19.66,15884.82,-1352.2399999999998,-32.441510085791606,0.5238095238095238,0.7550502854824218
6629,7749,R.P.IMPORTS INC,19610,Ch Rieussec Gr Cru 10 Sauter,86.2,124.99,750.0,64,5516.8,56.0,6999.4400000000005,3249.74,6.260000000000001,91.5,1482.6400000000003,21.182266009852217,0.875,1.26875
6630,90024,VINILANDIA USA,26302,Brooks Janus Pnt Nr,22.6,32.99,750.0,244,5514.4,62.0,2045.38,1715.48,6.84,2802.64,-3469.0199999999995,-169.60271441003624,0.2540983606557377,0.3709161468156101
6631,12546,JIM BEAM BRANDS COMPANY,3361,Pinnacle Double Espresso,9.84,12.99,750.0,560,5510.4,343.0,4455.57,3481.32,270.36,123880.97,-1054.83,-23.674412028090682,0.6125,0.8085746951219512
6632,4425,MARTIGNETTI COMPANIES,11164,Ame Neyers Cab Svgn Napa,52.97,79.99,750.0,104,5508.88,49.0,3919.5099999999998,1839.77,5.45,144929.24,-1589.3700000000003,-40.55022183895437,0.47115384615384615,0.711489449761113
6633,8673,STE MICHELLE WINE ESTATES,22597,Erath Prince Hill Pnt Nr,24.99,36.99,750.0,220,5497.8,130.0,4902.7,3785.0,14.38,15919.7,-595.1000000000004,-12.138209557998662,0.5909090909090909,0.8917567026810723
6634,3960,DIAGEO NORTH AMERICA INC,1185,Caol Ila 17 Yr Single Malt,91.6,119.99,750.0,60,5496.0,30.0,3599.7,3119.74,23.66,257032.07,-1896.3000000000002,-52.679389949162434,0.5,0.6549672489082969
